word,zipf
salpa,1.77
salps,0.0
salsa,2.93
salse,1.5
salto,2.18
salts,0.0
salty,3.2
salud,2.39
salue,1.67
salut,2.2
salve,2.95
salvo,2.72
saman,2.12
samas,0.0
samba,2.7
sambo,2.44
samek,0.0
samel,1.43
samen,1.97
sames,0.0
samey,0.93
samfi,0.0
samfu,0.0
sammy,3.26
sampi,0.8
samps,0.0
sanad,1.98
sands,4.03
sandy,4.31
saned,0.0
saner,0.0
sanes,0.0
sanga,2.13
sangh,0.0
sango,1.97
sangs,0.0
sanko,1.64
sansa,1.5
santo,3.48
sants,0.0
saola,0.0
sapan,1.46
sapid,1.61
sapor,2.03
sappy,2.22
saran,2.6
sards,0.0
sared,0.0
saree,1.96
sarge,2.51
sargo,1.13
sarin,2.42
sarir,0.0
saris,0.0
sarks,0.0
sarky,0.76
sarod,1.32
saros,1.77
sarus,1.47
sarvo,0.0
saser,0.88
sasin,1.04
sasse,2.0
sassy,2.51
satai,0.32
satay,1.68
sated,2.66
satem,0.0
sater,1.91
sates,0.0
satin,3.53
satis,0.0
satyr,2.78
sauba,0.42
sauce,4.01
sauch,0.88
saucy,2.81
saugh,1.57
sauls,0.0
sault,3.16
sauna,2.86
saunf,0.0
saunt,1.22
saury,1.72
saute,2.65
sauts,0.0
sauve,2.12
saved,4.5
saver,3.03
saves,0.0
savey,1.02
savin,2.65
savor,2.95
savoy,3.4
savvy,3.02
sawah,1.71
sawed,3.15
sawer,1.79
saxes,0.0
sayas,0.0
sayed,0.0
sayee,0.0
sayer,2.7
sayid,0.0
sayne,1.1
sayon,0.0
sayst,0.0
sazes,0.0
scabs,0.0
scads,1.73
scaff,1.38
scags,0.0
scail,0.0
scala,3.0
scald,2.78
scale,5.09
scall,1.6
scalp,3.57
scaly,3.1
scamp,2.48
scams,0.0
scand,3.26
scans,3.44
scant,3.5
scapa,2.22
scape,3.04
scapi,0.0
scare,3.53
scarf,3.4
scarp,2.86
scars,0.0
scart,1.33
scary,3.32
scath,1.26
scats,0.0
scatt,1.42
scaud,0.17
scaup,2.16
scaur,1.5
scaws,0.0
sceat,0.0
scena,2.12
scend,1.41
scene,4.79
scent,3.83
schav,0.0
schif,0.0
schmo,0.92
schul,1.81
schwa,2.22
scifi,1.33
scind,1.07
scion,2.98
scire,2.84
sclim,0.0
scobe,0.35
scody,0.0
scoff,2.72
scogs,0.0
scold,2.92
scone,2.54
scoog,0.0
scoop,3.32
scoot,2.36
scopa,0.0
scope,4.72
scops,1.72
score,4.49
scorn,3.71
scorp,1.64
scote,0.82
scots,3.81
scoug,0.1
scoup,0.36
scour,3.17
scout,3.67
scowl,2.95
scowp,0.0
scows,0.0
scrab,0.42
scrae,0.15
scrag,1.61
scram,2.43
scran,1.66
scrap,4.02
scrat,0.93
scraw,0.57
scray,0.85
scree,2.49
screw,4.2
scrim,2.15
scrip,3.23
scrob,0.54
scrod,1.41
scrog,0.7
scroo,0.16
scrow,0.96
scrub,3.57
scrum,2.6
scuba,2.92
scudi,2.2
scudo,1.55
scuds,1.86
scuff,2.15
scuft,0.0
scugs,0.0
sculk,0.59
scull,2.54
sculp,2.12
sculs,0.0
scums,0.0
scups,0.0
scurf,2.12
scurs,0.0
scuse,1.78
scuta,1.75
scute,2.02
scuts,0.0
scuzz,0.56
scyes,0.0
sdayn,0.0
sdein,0.0
seals,0.0
seame,1.07
seams,0.0
seamy,2.21
seans,0.0
seare,1.32
sears,0.0
sease,1.95
seats,4.31
seaze,0.74
sebum,2.2
secco,1.92
sechs,0.0
sects,0.0
sedan,3.3
seder,2.53
sedes,0.0
sedge,2.92
sedgy,1.73
sedum,2.22
seeds,4.5
seedy,2.7
seeks,0.0
seeld,0.0
seels,0.0
seely,2.73
seems,0.0
seeps,0.0
seepy,1.19
seers,0.0
sefer,0.0
segar,2.2
segas,0.0
segni,0.0
segno,1.69
segol,0.0
segos,0.0
segue,2.08
sehri,0.0
seifs,0.0
seils,0.0
seine,3.56
seirs,0.41
seise,1.93
seism,1.9
seity,0.28
seiza,0.93
seize,3.92
sekos,0.0
sekts,0.0
selah,2.54
seles,1.81
selfs,0.0
selfy,0.0
selky,0.0
sella,0.0
selle,2.18
sells,0.0
selva,2.35
semas,0.0
semee,0.0
semen,3.41
semes,0.0
semie,0.34
semis,0.0
senas,0.0
sends,0.0
senes,0.0
senex,2.12
sengi,0.64
senna,2.68
senor,3.06
sensa,0.0
sense,5.3
sensi,0.0
sensu,0.0
sente,2.05
senti,0.0
sents,0.0
senvy,0.0
senza,2.27
sepad,0.0
sepal,2.44
sepia,2.85
sepic,1.12
sepoy,2.51
seppo,0.0
septa,3.17
septs,0.0
serac,1.27
serai,2.32
seral,2.26
sered,0.0
serer,1.53
seres,2.15
serfs,0.0
serge,3.13
seria,0.0
seric,1.44
serif,2.5
serin,1.87
serir,0.0
serks,0.0
seron,1.56
serow,1.52
serra,3.03
serre,2.34
serrs,0.0
serry,1.3
serum,4.42
serve,5.0
servo,3.26
sesey,0.0
sessa,1.95
setae,3.59
setal,2.12
seter,1.19
seths,0.0
seton,3.14
setts,0.0
setup,3.79
sevak,0.0
seven,5.1
sever,3.34
sevir,0.0
sewan,0.0
sewar,0.86
sewed,3.18
sewel,1.71
sewen,1.1
sewer,4.09
sewin,1.55
sexed,2.53
sexer,0.74
sexes,0.0
sexor,0.0
sexto,1.89
sexts,0.0
seyen,1.16
sezes,0.0
shack,3.29
shade,4.27
shads,0.0
shady,3.46
shaft,4.51
shags,0.0
shahs,0.0
shaka,0.0
shake,4.13
shako,1.85
shakt,0.0
shaky,3.29
shale,4.17
shall,5.98
shalm,0.53
shalt,3.89
shaly,2.88
shama,2.01
shame,4.22
shams,0.0
shand,2.6
shank,3.42
shans,0.0
shape,4.87
shaps,1.11
shard,2.48
share,5.09
shark,3.53
sharn,0.0
sharp,4.66
shart,1.37
shash,1.23
shaul,0.0
shave,3.28
shawl,3.31
shawm,1.65
shawn,3.06
shaws,2.09
shaya,1.46
shays,0.0
shchi,0.64
sheaf,3.06
sheal,0.93
shear,4.23
sheas,0.0
sheds,0.0
sheel,1.66
sheen,3.21
sheep,4.56
sheer,3.98
sheet,4.76
sheik,2.81
shelf,4.18
shell,4.59
shend,1.01
sheng,0.0
shent,1.55
sheol,2.48
sherd,2.78
shere,2.36
shero,0.0
shets,0.0
sheva,2.2
shewn,3.45
shews,0.0
shiai,0.0
shied,2.63
shiel,2.17
shier,1.87
shies,0.0
shift,4.67
shill,2.08
shily,0.34
shims,0.0
shine,3.86
shins,2.64
shiny,3.6
shiok,0.0
ships,0.0
shire,3.46
shirk,2.88
shirr,1.03
shirs,0.0
shirt,4.24
shish,1.89
shiso,0.0
shist,1.06
shite,2.26
shits,0.0
shiur,1.11
shiva,3.09
shive,1.96
shivs,0.0
shlep,0.58
shlub,0.0
shmek,0.0
shmoe,0.0
shoal,3.42
shoat,1.56
shock,4.53
shoed,1.49
shoer,1.34
shoes,4.38
shogi,1.28
shogs,0.0
shoji,2.44
shojo,0.0
shola,1.63
shone,3.77
shonk,1.72
shook,4.45
shool,1.53
shoon,1.89
shoos,1.56
shoot,4.21
shope,0.0
shops,0.0
shore,4.62
shorl,1.13
shorn,3.13
short,5.39
shote,1.38
shots,3.96
shott,2.19
shoud,0.0
shout,3.8
shove,3.22
showd,0.0
shown,5.42
shows,0.0
showy,3.16
shoyu,1.96
shred,2.96
shrew,2.97
shris,0.0
shrow,0.42
shrub,3.64
shrug,3.3
shtar,0.0
shtik,0.45
shtum,0.0
shtup,0.26
shuba,1.28
shuck,2.39
shule,1.43
shuln,0.0
shuls,0.0
shuns,0.0
shunt,3.49
shura,2.27
shush,2.23
shute,2.66
shuts,0.0
shwas,0.0
shyer,1.72
shyly,2.92
sials,0.0
sibbs,0.0
sibia,0.0
sibyl,2.85
sices,0.0
sicht,2.0
sicko,0.0
sicks,0.0
sicky,0.74
sidas,0.0
sided,3.92
sider,2.64
sides,4.86
sidey,1.86
sidha,0.0
sidhe,2.01
sidle,2.09
siege,3.99
sield,0.0
siens,1.22
sient,1.34
sieth,0.34
sieur,2.86
sieve,3.6
sifts,0.0
sighs,0.0
sight,4.78
sigil,1.87
sigla,1.67
sigma,3.67
signa,0.0
signs,0.0
sigri,1.02
sijos,0.0
sikas,0.0
siker,1.3
sikes,0.0
silds,0.0
siled,0.0
silen,1.63
siler,2.34
siles,0.0
silex,2.43
silks,3.29
silky,3.29
sills,3.27
silly,3.92
silos,0.0
silts,0.0
silty,3.46
silva,3.46
simar,1.37
simas,0.0
simba,2.17
simis,0.0
simps,0.0
simul,0.0
since,5.71
sinds,0.0
sined,0.0
sines,0.0
sinew,2.74
singe,2.38
sings,0.0
sinhs,0.0
sinks,0.0
sinky,0.25
sinsi,0.0
sinus,3.79
siped,0.0
sipes,0.0
sippy,0.0
sired,2.97
siree,1.54
siren,3.23
sires,0.0
sirih,0.0
siris,1.97
siroc,0.84
sirra,0.0
sirup,2.97
sisal,2.92
sises,0.0
sissy,2.79
sista,0.0
sists,0.0
sitar,2.13
sitch,1.6
sited,3.01
sites,0.0
sithe,1.6
sitka,3.02
situp,0.82
situs,2.99
siver,1.48
sixer,1.1
sixes,0.0
sixmo,0.0
sixte,1.59
sixth,4.55
sixty,4.57
sizar,1.84
sized,4.18
sizel,0.76
sizer,2.39
sizes,0.0
skags,0.0
skail,0.49
skald,1.71
skank,1.5
skarn,0.0
skart,0.53
skate,3.03
skats,0.0
skatt,0.0
skaws,0.0
skean,1.2
skear,0.42
skeds,0.0
skeed,0.0
skeef,0.0
skeen,2.47
skeer,1.29
skees,0.0
skeet,2.4
skeev,0.0
skeez,0.0
skegg,0.0
skegs,0.0
skein,2.69
skelf,0.42
skell,1.47
skelm,0.5
skelp,2.1
skene,2.67
skens,0.0
skeos,0.0
skeps,0.0
skerm,0.0
skers,0.21
skets,0.0
skews,0.0
skids,0.0
skied,2.11
skier,2.62
skies,3.76
skiey,1.1
skiff,2.86
skill,4.59
skimo,0.0
skimp,2.06
skims,0.0
skink,2.09
skins,0.0
skint,1.45
skios,0.0
skips,0.0
skirl,1.54
skirr,0.8
skirt,3.81
skite,0.95
skits,0.0
skive,1.4
skivy,0.0
sklim,0.0
skoal,1.42
skobe,0.0
skody,0.0
skoff,0.95
skofs,0.0
skogs,0.0
skols,0.0
skool,0.0
skort,0.0
skosh,0.38
skran,0.0
skrik,0.0
skroo,0.0
skuas,0.0
skugs,0.0
skulk,2.07
skull,4.07
skunk,3.0
skyed,0.7
skyer,0.61
skyey,1.42
skyfs,0.0
skyre,0.0
skyrs,0.0
skyte,0.0
slabs,0.0
slack,3.76
slade,3.22
slaes,0.0
slags,0.0
slaid,0.86
slain,3.82
slake,2.47
slams,0.0
slane,2.19
slang,3.37
slank,0.91
slant,3.28
slaps,0.0
slart,0.0
slash,3.37
slate,3.97
slats,0.0
slaty,2.75
slave,4.47
slaws,0.0
slays,0.0
slebs,0.0
sleds,0.0
sleek,3.24
sleep,4.75
sleer,0.61
sleet,2.99
slept,4.07
slews,1.35
sleys,0.0
slice,3.8
slick,3.39
slide,4.27
slier,1.21
slily,1.9
slime,3.28
slims,0.0
slimy,3.04
sling,3.28
slink,2.35
slipe,1.25
slips,0.0
slipt,0.0
slish,0.7
slits,0.0
slive,1.27
sloan,0.0
slobs,0.0
sloes,0.0
slogs,0.0
sloid,0.4
slojd,0.89
sloka,1.98
slomo,0.4
sloom,0.51
sloop,3.27
sloot,1.47
slope,4.46
slops,2.44
slopy,0.87
slorm,0.51
slosh,2.1
sloth,3.01
slots,0.0
slove,1.14
slows,3.2
sloyd,2.01
slubb,0.0
slubs,0.0
slued,0.97
slues,0.0
sluff,1.08
slugs,3.04
sluit,0.0
slump,3.34
slums,0.0
slung,3.22
slunk,2.57
slurb,0.0
slurp,2.01
slurs,0.0
sluse,0.0
slush,2.84
sluts,0.0
slyer,0.98
slyly,2.74
slype,1.08
smaak,0.0
smack,3.14
smaik,0.0
small,5.7
smalm,0.0
smalt,1.99
smarm,0.8
smart,4.21
smash,3.28
smaze,0.28
smear,3.35
smeek,0.5
smees,0.0
smeik,0.0
smeke,0.0
smell,4.24
smelt,3.19
smerk,0.95
smews,0.0
smick,1.32
smile,4.63
smily,1.01
smirk,2.94
smirr,0.56
smirs,0.0
smite,2.95
smith,5.07
smits,0.0
smize,0.0
smock,2.81
smogs,0.0
smoke,4.48
smoko,1.4
smoky,3.41
smolt,2.29
smoor,0.88
smoot,2.95
smore,1.1
smorg,0.0
smote,3.15
smout,1.84
smowt,0.0
smugs,0.0
smurs,0.0
smush,0.75
smuts,2.96
snabs,0.0
snack,3.39
snafu,1.76
snags,0.0
snail,3.37
snake,4.05
snaky,2.12
snaps,3.04
snare,3.32
snarf,1.01
snark,2.23
snarl,2.83
snars,0.0
snary,0.75
snash,0.21
snath,1.17
snaws,0.0
snead,2.48
sneak,3.3
sneap,0.76
snebs,0.0
sneck,1.42
sneds,0.0
sneed,2.57
sneer,3.19
snees,0.0
snell,3.19
snibs,0.0
snick,1.82
snide,2.34
snied,0.0
snies,0.0
sniff,3.02
snift,0.8
snigs,0.38
snipe,2.92
snips,2.24
snipy,0.48
snirt,0.24
snits,0.0
snive,0.0
snobs,0.0
snods,0.0
snoek,1.87
snoep,0.0
snogs,0.0
snoke,1.65
snood,1.69
snook,2.5
snool,0.24
snoop,2.37
snoot,1.6
snore,2.62
snort,2.95
snots,0.0
snout,3.39
snowk,0.0
snows,0.0
snowy,3.45
snubs,0.0
snuck,2.66
snuff,3.33
snugs,0.0
snush,0.0
snyes,0.0
soaks,0.0
soaps,0.0
soapy,2.77
soare,1.49
soars,0.0
soave,1.87
sobas,0.0
sober,3.83
socas,0.0
soces,0.0
socia,0.0
socko,1.08
socks,0.0
socle,1.96
sodas,0.0
soddy,2.27
sodic,2.64
sodom,3.01
sofar,2.2
sofas,2.83
softa,0.72
softs,0.0
softy,1.72
soger,1.4
soggy,2.78
sohur,0.0
soils,0.0
soily,0.56
sojas,0.0
sojus,0.0
sokah,0.0
soken,1.35
sokes,0.0
sokol,2.43
solah,0.81
solan,2.17
solar,4.54
solas,2.33
solde,1.93
soldi,2.06
soldo,1.63
solds,0.0
soled,2.47
solei,0.0
soler,2.37
soles,0.0
solid,4.87
solon,3.14
solos,2.99
solum,2.71
solus,2.35
solve,4.42
soman,2.25
somas,0.0
sonar,3.16
sonce,0.52
sonde,2.18
sones,0.0
songo,0.0
songs,0.0
songy,1.04
sonic,3.35
sonly,0.53
sonne,3.17
sonny,3.2
sonse,0.0
sonsy,0.96
sooey,0.72
sooks,0.0
sooky,0.0
soole,1.07
sools,0.0
sooms,0.0
soops,0.0
soote,1.13
sooth,2.87
soots,0.0
sooty,2.88
sophs,0.0
sophy,0.0
sopor,1.51
soppy,1.76
sopra,2.43
soral,1.12
soras,0.0
sorbi,0.0
sorbo,1.44
sorbs,0.0
sorda,0.0
sordo,0.0
sords,0.0
sored,1.84
soree,0.36
sorel,2.8
sorer,1.8
sores,0.0
sorex,2.13
sorgo,1.97
sorns,0.0
sorra,1.47
sorry,4.56
sorta,2.27
sorts,0.0
sorus,1.95
soths,0.0
sotol,1.41
sotto,0.0
souce,1.33
souct,0.0
sough,1.99
souks,0.0
souls,0.0
souly,0.13
soums,0.0
sound,5.12
soups,0.0
soupy,2.02
sours,2.33
souse,2.04
south,5.51
souts,0.0
sowar,1.39
sowce,0.3
sowed,3.02
sower,2.72
sowff,0.0
sowfs,0.0
sowle,2.0
sowls,0.0
sowms,0.0
sownd,0.98
sowne,1.3
sowps,0.0
sowse,0.29
sowth,1.25
soxes,0.0
soyas,0.0
soyle,1.73
soyuz,0.0
sozin,0.0
space,5.29
spack,1.2
spacy,1.05
spade,3.37
spado,1.03
spads,0.0
spaed,1.0
spaer,0.0
spaes,0.0
spags,0.0
spahi,1.35
spail,0.05
spain,4.69
spait,0.32
spake,3.53
spald,0.83
spale,0.68
spall,2.28
spalt,1.22
spams,0.0
spane,0.96
spang,2.14
spank,2.4
spans,0.0
spard,0.0
spare,4.22
spark,3.98
spars,0.0
spart,0.0
spasm,3.42
spate,2.86
spats,0.0
spaul,0.94
spawl,0.61
spawn,3.26
spaws,0.0
spayd,0.0
spays,0.0
spaza,0.0
spazz,0.0
speak,4.99
speal,1.24
spean,1.57
spear,3.81
speat,0.77
speck,3.21
specs,2.98
spect,3.02
speed,4.98
speel,1.58
speer,3.0
speil,0.0
speir,1.99
speks,0.0
speld,0.74
spelk,0.18
spell,4.05
spelt,3.13
spend,4.59
spent,4.89
speos,0.0
sperm,3.8
spesh,0.0
spets,0.0
speug,0.0
spews,0.0
spewy,0.17
spial,0.21
spica,2.31
spice,3.49
spick,2.12
spics,0.0
spicy,3.22
spide,0.0
spied,3.06
spiel,2.37
spier,2.34
spies,3.55
spiff,1.41
spifs,0.0
spike,3.68
spiks,0.0
spiky,2.56
spile,1.78
spill,3.7
spilt,2.83
spims,0.0
spina,2.91
spine,4.1
spink,2.61
spins,0.0
spiny,3.04
spire,3.35
spirt,1.76
spiry,1.48
spite,4.58
spits,0.0
spitz,2.66
spivs,0.0
splat,2.27
splay,2.39
split,4.42
splog,0.0
spode,1.95
spods,0.0
spoil,3.72
spoke,4.75
spoof,2.35
spook,2.53
spool,3.16
spoom,0.24
spoon,3.73
spoor,2.48
spoot,0.0
spore,3.43
spork,1.23
sport,4.33
sposa,0.0
sposh,0.0
sposo,0.0
spots,4.31
spout,3.22
sprad,0.75
sprag,1.7
sprat,2.47
spray,4.22
spred,0.0
spree,2.89
sprew,0.22
sprig,2.74
sprit,2.01
sprod,0.83
sprog,1.42
sprue,2.62
sprug,0.46
spuds,0.0
spued,0.0
spuer,0.0
spues,0.0
spugs,0.0
spule,0.0
spume,1.97
spumy,0.79
spunk,2.35
spurn,2.68
spurs,0.0
spurt,2.98
sputa,2.24
spyal,0.0
spyre,0.73
squab,2.23
squad,3.67
squat,3.18
squaw,2.94
squee,0.0
squeg,0.0
squib,2.31
squid,3.21
squit,0.7
squiz,0.4
srsly,0.0
stabs,0.0
stack,4.04
stade,2.38
staff,5.18
stage,5.13
stags,0.0
stagy,1.52
staid,3.14
staig,0.89
stain,3.87
stair,3.47
stake,4.1
stale,3.61
stalk,3.66
stall,3.71
stamp,4.25
stand,5.04
stane,2.19
stang,2.23
stank,2.52
stans,0.0
staph,2.44
staps,0.0
stare,3.85
stark,3.89
starn,1.68
starr,3.49
stars,0.0
start,5.02
stary,1.91
stash,2.68
state,6.07
stats,3.93
statu,0.0
staun,0.0
stave,3.14
staws,0.0
stays,3.8
stead,3.65
steak,3.47
steal,3.87
steam,4.8
stean,1.42
stear,1.53
stedd,0.0
stede,1.99
steds,0.0
steed,3.32
steek,1.58
steel,5.1
steem,1.24
steen,2.86
steep,4.17
steer,3.67
steez,0.0
steik,0.59
steil,0.0
stein,3.79
stela,2.65
stele,2.83
stell,2.18
steme,0.0
stems,0.0
stend,1.18
steno,2.5
stens,0.0
stent,3.05
steps,4.91
stept,0.0
stere,1.66
stern,4.15
stets,0.0
stews,0.0
stewy,0.75
steys,0.0
stich,2.32
stick,4.35
stied,0.58
sties,2.05
stiff,4.05
stilb,0.0
stile,2.98
still,5.69
stilt,2.42
stime,1.19
stims,0.0
stimy,0.11
sting,3.55
stink,3.06
stint,3.08
stipa,2.17
stipe,2.73
stire,0.98
stirk,1.71
stirp,1.29
stirs,0.0
stive,1.42
stivy,0.0
stoae,0.0
stoai,0.0
stoas,0.0
stoat,2.16
stobs,0.0
stock,5.28
stoep,1.81
stogs,0.0
stogy,1.0
stoic,3.27
stoit,0.65
stoke,3.28
stole,3.75
stoln,0.0
stoma,2.69
stomp,2.6
stond,1.59
stone,4.97
stong,1.95
stonk,0.85
stonn,0.0
stony,3.68
stood,4.96
stook,2.06
stool,3.75
stoop,3.26
stoor,1.04
stope,2.76
stops,4.13
stopt,0.0
store,4.8
stork,3.0
storm,4.5
story,5.18
stoss,1.78
stots,0.0
stott,0.0
stoun,0.66
stoup,1.91
stour,2.4
stout,3.97
stove,3.94
stown,0.0
stowp,0.0
stows,0.0
strad,2.01
strae,1.1
strag,0.96
strak,1.04
strap,3.61
straw,4.15
stray,3.66
strep,2.43
strew,2.57
stria,2.65
strig,0.89
strim,0.0
strip,4.36
strop,2.13
strow,1.52
stroy,1.73
strum,2.38
strut,3.17
stubs,0.0
stuck,4.15
stucs,0.0
stude,1.91
studs,0.0
study,5.59
stuff,4.34
stull,2.52
stulm,0.0
stumm,2.15
stump,3.63
stums,0.0
stung,3.3
stunk,1.96
stuns,0.0
stunt,3.1
stupa,2.65
stupe,1.36
sture,2.03
sturt,2.53
stush,0.0
styed,0.0
styes,0.0
style,4.93
styli,0.0
stylo,2.32
styme,0.24
stymy,0.18
styre,0.88
styte,0.0
suave,2.72
subah,1.74
subak,1.52
subas,0.0
subby,0.0
suber,0.0
subha,0.0
succi,1.5
sucks,0.0
sucky,1.32
sucre,2.54
sudan,3.87
sudds,0.0
sudor,1.32
sudsy,1.7
suede,2.71
suent,0.5
suers,0.0
suete,0.98
suets,0.0
suety,0.7
sugan,1.05
sugar,4.83
sughs,0.0
sugos,0.0
suhur,0.0
suids,0.0
suing,3.31
suint,1.43
suite,4.29
suits,0.0
sujee,0.0
sukhs,0.0
sukis,0.0
sukuk,0.0
sulci,2.55
sulfa,2.46
sulfo,0.0
sulks,2.0
sulky,2.84
sulls,0.0
sully,3.08
sulph,0.0
sulus,0.0
sumac,2.64
sumis,0.0
summa,3.19
sumos,0.0
sumph,0.84
sumps,0.0
sunis,0.0
sunks,0.0
sunna,2.34
sunns,0.0
sunny,3.83
sunts,0.0
sunup,2.09
suona,0.0
suped,0.0
super,4.27
supes,0.0
supra,4.51
surah,2.4
sural,2.23
suras,0.0
surat,3.02
surds,0.0
sured,2.34
surer,2.96
sures,0.0
surfs,0.0
surfy,0.67
surge,3.76
surgy,0.81
surly,2.91
surra,2.07
sused,0.0
suses,0.0
sushi,2.73
susus,0.0
sutor,1.83
sutra,3.09
sutta,0.0
swabs,0.0
swack,0.97
swads,0.0
swage,1.98
swags,0.0
swail,1.02
swain,3.27
swale,2.47
swaly,0.0
swami,3.14
swamp,3.85
swamy,0.0
swang,1.36
swank,2.61
swans,0.0
swaps,0.0
swapt,0.0
sward,2.82
sware,2.28
swarf,1.93
swarm,3.49
swart,2.62
swash,2.38
swath,2.86
swats,1.72
swayl,0.0
sways,0.0
sweal,0.41
swear,3.94
sweat,3.99
swede,2.9
sweed,1.04
sweel,0.82
sweep,3.97
sweer,1.19
swees,0.0
sweet,4.68
sweir,0.78
swell,3.82
swelt,0.79
swept,4.15
swerf,0.0
sweys,0.0
swies,0.0
swift,4.19
swigs,0.0
swile,0.0
swill,2.41
swims,0.0
swine,3.82
swing,4.1
swink,1.91
swipe,2.71
swire,2.19
swirl,3.15
swish,2.68
swiss,4.11
swith,1.45
swits,0.0
swive,0.99
swizz,0.0
swobs,0.0
swole,0.93
swoll,0.0
swoln,1.87
swoon,2.76
swoop,2.85
swops,0.0
swopt,0.0
sword,4.38
swore,3.67
sworn,4.12
swots,0.0
swoun,0.0
swung,3.9
sybbe,0.0
sybil,0.0
syboe,0.0
sybow,0.0
sycee,1.62
syces,0.0
sycon,0.0
syeds,0.0
syens,0.0
syker,0.4
sykes,3.28
sylis,0.0
sylph,2.2
sylva,2.52
symar,0.29
synch,2.25
syncs,0.0
synds,0.0
syned,0.0
synes,0.0
synod,3.72
synth,2.46
syped,0.0
sypes,0.0
syphs,0.0
syrah,0.0
syren,2.14
syrup,3.75
sysop,1.52
sythe,1.31
syver,0.0
taals,0.0
taata,0.0
tabac,1.86
tabby,2.66
taber,3.09
tabes,2.69
tabid,1.25
tabis,0.61
tabla,2.18
table,5.58
tabls,0.0
taboo,3.32
tabor,3.1
tabos,0.0
tabun,1.82
tabus,0.0
tacan,2.09
taces,0.0
tacet,1.24
tache,2.12
tachi,1.83
tacho,1.58
tachs,0.0
tacit,3.46
tacks,0.0
tacky,2.65
tacos,0.0
tacts,0.0
tadah,0.0
taels,0.0
taffy,2.52
tafia,1.31
taggy,0.0
tagma,0.97
tagua,1.48
tahas,0.0
tahrs,0.0
taiga,2.5
taigs,0.0
taiko,0.0
tails,3.69
tains,0.0
taint,3.23
taira,2.3
taish,0.0
taits,0.0
tajes,0.0
takas,0.0
taken,5.58
taker,3.11
takes,0.0
takhi,0.0
takht,1.95
takin,2.69
takis,0.0
takky,0.0
talak,1.34
talaq,0.0
talar,2.07
talas,0.0
talcs,0.0
talcy,0.75
talea,0.0
taler,0.0
tales,4.23
talik,0.0
talks,4.28
talky,1.69
talls,0.0
tally,3.41
talma,2.17
talon,2.76
talpa,1.82
taluk,2.85
talus,2.95
tamal,1.39
tamas,0.0
tamed,3.05
tamer,2.57
tames,0.0
tamin,0.0
tamis,1.58
tammy,2.92
tamps,0.0
tanas,0.0
tanga,2.34
tangi,0.0
tango,2.9
tangs,1.92
tangy,2.42
tanhs,0.0
tania,2.62
tanka,2.21
tanks,0.0
tanky,0.75
tanna,2.32
tansu,1.4
tansy,2.39
tante,2.4
tanti,1.95
tanto,2.85
tanty,0.0
tapas,2.52
taped,3.27
tapen,0.75
taper,3.48
tapes,3.84
tapet,0.52
tapir,2.34
tapis,1.99
tappa,1.71
tapus,0.0
taras,2.34
tardo,1.37
tards,0.0
tardy,3.09
tared,2.32
tares,0.0
targa,1.8
targe,2.2
tarka,0.0
tarns,0.0
taroc,0.56
tarok,0.0
taros,0.0
tarot,2.68
tarps,0.0
tarre,1.27
tarry,3.11
tarse,0.99
tarsi,3.18
tarte,0.0
tarts,0.0
tarty,1.58
tarzy,0.0
tasar,1.71
tasca,0.0
tased,0.0
taser,0.0
tases,1.36
tasks,0.0
tassa,0.0
tasse,1.81
tasso,2.95
taste,4.61
tasto,1.44
tasty,3.17
tatar,2.76
tater,2.02
tates,0.0
taths,0.0
tatie,0.92
tatou,1.22
tatts,0.95
tatty,2.12
tatus,0.0
taube,0.0
tauld,0.0
taunt,3.02
tauon,0.61
taupe,1.96
tauts,0.0
tauty,0.0
tavah,0.0
tavas,0.0
taver,1.06
tawaf,0.0
tawai,0.0
tawas,0.0
tawed,1.34
tawer,0.52
tawie,0.0
tawny,3.15
tawse,1.52
tawts,0.0
taxed,3.98
taxer,1.52
taxes,0.0
taxis,3.17
taxol,2.34
taxon,3.01
taxor,0.53
taxus,2.25
tayra,0.9
tazza,1.62
tazze,0.0
teach,4.56
teade,1.15
teads,0.0
teaed,0.0
teaks,0.0
teals,0.0
teams,0.0
tears,4.53
teary,2.28
tease,3.22
teats,0.0
teaze,1.55
techs,0.0
techy,1.31
tecta,0.0
tecum,2.7
teddy,3.45
teels,0.0
teems,0.0
teend,0.09
teene,0.0
teens,3.57
teeny,2.31
teers,1.72
teeth,4.63
teets,0.0
teffs,0.0
teggs,0.0
tegua,0.0
tegus,0.0
tehee,1.02
tehrs,0.0
teiid,0.8
teils,0.0
teind,1.83
teins,0.0
tekke,0.0
telae,0.0
telco,2.28
teles,0.0
telex,3.85
telia,0.0
telic,2.11
tells,0.0
telly,2.43
teloi,0.0
telos,2.61
temed,0.0
temes,0.0
tempi,0.0
tempo,3.57
temps,3.18
tempt,3.38
temse,0.81
tench,2.57
tends,0.0
tendu,1.62
tenes,0.0
tenet,3.13
tenge,1.48
tenia,1.97
tenne,2.07
tenno,1.98
tenny,2.12
tenon,2.62
tenor,3.73
tense,3.98
tenth,4.28
tents,0.0
tenty,0.69
tenue,2.01
tepal,1.37
tepas,0.0
tepee,2.4
tepid,2.89
tepoy,0.0
terai,2.34
teras,2.19
terce,1.81
terek,2.04
teres,2.63
terfe,0.0
terfs,0.0
terga,2.33
terms,5.4
terne,2.19
terns,0.0
terra,3.63
terre,3.43
